총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.1,(주)아이팩토리,2021. 10,3점,"""검사 장비 업계의 숨은 강자, 이제는 뒤안길로""","새로 지은 깨끗한 사옥(사무실 공간과 개인 사무공간이 쾌적함)
맛있는 조중식(에버랜드 에 위탁하여 다양하고 맛있는 식사)","LG,삼성 양쪽에 납품하는 보기드문 회사. 두 회사에 납품하기에 어느 한쪽에서 클레임 시 한쪽은 완전히 포기해야하는 리스크.보광 그룹으로 매각/편입 후 오너가 리스크 존재","오너가의 잘못된 마인드로 멀쩡한 회사 하나 날아감
반도체 검사장비 회사에서 왜 카리브해의 섬을 회사 명의로 사고
송도에 호텔 부지를 매입하는지 이해불가"
2.1,(주)아이팩토리,2021. 01,3점,"""면접은 1회에 담당 본부장 팀장이 1회만 진행했고 편안한 분위기에서 진행됐습니다.""",당시 보광계열로 분류되서 주인 없는 회사 느낌이 강했다. 일하기 편했다는...,주인이 자주 바꾸다 보니 일관성도 주인의시고 없었다. 결국 몇분 다녀오신걸로 알고있음,이미 폐업한 회사로 기억속에 사라진 회사입니다. ㅇㅇㅇㅇ
2.1,(주)아이팩토리,2020. 10,1점,"""대표이사가 자주 바껴 정해진 틀이 없어 발전을 위해 노력하기에는 좋은 회사이나 안정적과는 거리가 멀었다.""",구내식당이 있고 밥이 맛있었고 회사가 커서 외관으로는 탄탄한 회사처럼 보인다.,체계적과는 거리가 있어 회사가 더 나아지기 위해 노력을 많이 했어야했다 부서마다 야근차이가 크다.,불필요한 경비를 절감하고 직원들에게 투자했으면 좋겠다.
2.1,(주)아이팩토리,2020. 03,1점,"""전형적인 군대문화 야근을 밥먹듯이 하고 직원들에 대한 복지가 뭔지 알수없음""",월급은 제 날짜에 따박따박 나오는걸로 기억함 점심은 줬던걸로 기억 그외 또 있었나 모르겠음,"단점을 얘기하자면 한페이지로도 부족함
퇴근시간이 언제인지도 모르겠고 정해진 출근시간은 있지만 대부분 훨씬 일찍 나와 자동 조기출근 강요됨",회사는 돈 많이 벌어 좋은곳으로 이전도 하고 몸집이 커지는데 직원들은 왜 생활이 변함이 없을까
2.1,(주)아이팩토리,2020. 03,1점,"""회사문화가 군대식에 가깝고 신입사원이 와도 제대로 된 교육없이 현장 투입
건진게 없었음""",급여는 밀리지 않고 제때 나오고 방진복은 잘 지급되어 사복이 더러워질 일은 없었다는 정도?,전형적인 군대식 문화 패가 나뉘어 니편 내편 편가르기 밥먹듯 야근 야근수당은 정확히 지급이 됐는지 가물가물,직원들에 복지 좀 신경써주길 회사는 매출이 계속 오르는데 노동자들은 제자리 걸음 이었다고 선배들이 제보함
2.1,(주)아이팩토리,2019. 12,3점,"""2007년 입사하여 그나마 괜찮은 회사라 생각 했습니다.""","급여나 복지 괜찮은 회사 였습니다.
그러나 근무 시간이 너무 오래 됩니다.","근무 시간이 너무 초과됩니다.
근무 시간많큼의 복지는 좋지 않습니다.",현장 근무인들을 좀 생각 했으면 좋겠습니다.
2.1,(주)아이팩토리,2019. 07,3점,"""대기업 1차 협력업체로서 여러가지
기회가 많았다 주로 현장 대응 상황이 많아서 직무 파악이 빠르다""",가족같은 분위기가 회사전반적으로 유지되며 동료의식이 강하여 매사 도움을 주고 받는다,현장위주의 대응에 전반적인 업무가 투입되어 개인 취미나 여가 시간 비율이 상대적으로 적다,체계적인 인원관리와 인재의 적재적소 배치가 뒤따른다면 모두가 행복한 회사생활이 될수있을것같다
2.1,(주)아이팩토리,2019. 02,1점,"""회사 사장이 맨날 바뀌어서 사장이 누군지 관심없는 회사 ...
다닐만은 했었는데,,, 망해버림""","장점은,,, 많은많은많은 고민을 해봐도 ,,, 없음
그나마 사람들이 괜찮다는거 말고는 그런데 그것도 관리자급들은 ,,, 노답임.....
자기네는 어쩌구저쩌구 했다고,,,,, 암튼,,, 장점은 상장회사란거 빼고는 없음","하는일에 비해 연봉이 낮고 수당도 낮고 고용은 불안하고 사장이 자주바뀌고 투자에 실패해서 황당한 무법자 영화에 투자하고 ,,,, 영종도 땅사고,,,, 결국 망해버린 회사 시키는 일에 비해 돈을 적게주고 꼰대같은 상사들이있음","이미 망해버렸지만 투자 수익 기대할려고 회사를 사고 팔고 하지 않았으면 좋겠음,,
다시 다닐수도 없지만 그래도 다시회사를 차리고 한다면 복지좀 신경쓰고 무리한 회사 확장 하지 말았으면 좋겠음"
2.1,(주)아이팩토리,2018. 08,3점,"""좋은 회사 였어요 지금은 없어졌지만 다시금 생각나는 회사""",좋습니다 복지 우수하고 직원을 배려했었던 회사 입니다 생가나고 또 생각나네요,현재 미운영 위치상이 시골에 있어 불편했었죠 하지만 이젠 괜찮네요,아수웠습니다 다시 살아날수 있으먼 좋겠습니다
2.1,(주)아이팩토리,2016. 12,2점,"""LCD반도체회사, 회사규모에 비해 직원이 적음
체계적이지 않지만 지금은 많이 바꼈을거라고 생각함""","엘레베이터가 있음
사내식당이 있으며 메뉴고민이 없음
차가 많지않아 주차장이 넓음
강당있음","교통편이 불편함
경영진이 매우 자주바뀜
회사명도 자주바뀜
야근심함
야근수당 없음","안정적인 경영체제이면 좋겠음
직원들에게 복지를 다양하게 해줬으면 좋겠음"
2.1,(주)아이팩토리,2016. 08,2점,"""엘시디업종이 현재 좋지 않아서 그렇게 추천하고싶진 않다""",기업의 규모가 어느정도 있는 편이여서 의료비 지원이라던지 이런거는 좋았음,바쁠땐 주말에 강제 출근 친구 결혼식 못간게 한두개가 아님 친구한테 미안해죽는줄 알았음,"회사경영진이 계속 바뀌는거 같은데 언제까지 바뀔런지
안정적으로 운영하길 바람"
2.1,(주)아이팩토리,2016. 05,1점,"""항상 불안함을 가지고 근무해야하는 회사""",직원들이 젊은 편이어서 사회 생활 시작하여 적응하기에는 무난함,"기본연봉은 최저임금수준인데 야근 수당 및 출장 수당으로 월급 이상으로 받음.
장기 해외 출장 많고 일 없어도 야근, 주말에 약속이 있어도 눈치보임.
경영진 수시로 바뀌고 회사명도 여러번 바뀐 것으로 알고 있음
경쟁 업체가 너무 많고 마진 없음.
(퇴사한지 오래 되어 현재는 정확하지 않음)",직원은 노예가 아닙니다. 직원의 복지에도 좀 신경을 써주셨으면 좋겠습니다.
2.1,(주)아이팩토리,2016. 03,2점,"""수차례 대주주가 변경되면서 회사가 망가졌습니다.""",2009년 준공된 깨끗한 사옥으로 넓은 주차공간 및 시설은 좋았습니다.,수차례 대주주가 변경되면서 회사가 망가졌습니다. 또한 새로운 먹거리 창출을 게을리하여 폐업수준에 이르렀습니다.,"사옥이라도 빨리 매각해서, 빚 청산했으면..."
2.1,(주)아이팩토리,2015. 12,1점,"""디스플레이 검사장비 회사다보니 출장과 야근, 라인출입이 빈번함.""",양지IC 부근에 독립적인 회사 건물이 있음. 회사내 식당이 있어 점심/저녁은 해결됨.,"자금이 빈약함.
디스플레이 경기에 따라 회사가 좌지우지됨.
현재는 다른 이름으로 변경되었고, 기존 직원들 모두 이탈된 상태로 알고있음.",회사가 성장하기 위해서는 직원이 먼저 성장해야합니다. 직원도 회사도 모두 동반성장을 해야 신규사업이 잘될거라 생각합니다.
